Dataset ID,Index,Area,Row Index,Beginning X,Ending X,FWHM,Center,Height
Spot 15_23_108_G,2,77564.25366,552,54.9,55.2,0.070666667,55.1,593020.8781
Spot 15_23_109_B,2,35750.7282,552,54.9,55.2,0.092903226,55.1,241979.0769
Spot 15_23_109_G,2,155266.4548,552,54.9,55.2,0.0824,55.1,1109623.233
Spot 15_23_109_R,2,258976.4267,552,54.9,55.2,0.09489917,55.1,1747626.667
Spot 15_23_111_B,2,61291.05455,552,54.9,55.2,0.059375,55.1,509393.4546
Spot 15_23_111_G,2,135743.183,552,54.9,55.2,0.068411552,55.1,1056942.298
Spot 15_23_111_R,2,118574.4372,552,54.9,55.2,0.071223022,55.1,905311.2558
Spot 15_23_133_R,2,81541.90769,552,54.9,55.2,0.076612903,55.1,598646.1539
Spot 16_mz23_1_B,2,959.063415,552,54.9,55.2,0.057142857,55.1,8525.00813
Spot 16_mz23_1_G,2,6760.55579,552,54.9,55.2,0.058108108,55.1,59327.32632
Spot 16_mz23_1_R,2,23570.61818,552,54.9,55.2,0.051166667,55.1,228631.2727
Spot 16_mz23_2_B,2,13205.01493,552,54.9,55.2,0.091,55.1,89011.58209
Spot 16_mz23_2_G,2,118639.4353,552,54.9,55.2,0.110321101,55.1,757519.0588
Spot 16_mz23_2_R,2,1050.577099,552,54.9,55.2,0.055882353,55.1,9505.22137
Spot 16_mz23_62_B,2,400961.1636,552,54.9,55.2,0.124337121,55.1,2403979.636
Spot 16_mz109_158_R,2,116513.6457,552,54.9,55.2,0.137985213,55.1,641316.5714
Spot 16_mz109_159_B,2,2429.986517,552,54.9,55.2,0.053448276,55.1,22827.14607
Spot 16_mz109_159_G,2,8795.621053,552,54.9,55.2,0.052941176,55.1,82782.31579
Spot 16_mz109_160_B,2,1274.311111,552,54.9,55.2,0.06,55.1,10922.66667
Spot 16_mz109_160_G,2,842.605714,552,54.9,55.2,0.07,55.1,6553.6
Spot 16_mz109_160_R,2,2554.79322,552,54.9,55.2,0.052380952,55.1,24437.15254
Spot 16_mz109_161_B,2,2221.559322,552,54.9,55.2,0.052777778,55.1,21104.81356
Spot 16_mz109_161_G,2,1029.851428,552,54.9,55.2,0.055555556,55.1,9362.28571
Spot 16_mz109_161_R,2,2230.044444,552,54.9,55.2,0.067857143,55.1,17294.22222
Spot 16_mz109_162_B,2,214.872132,551,54.9,55.2,0.15,55,1074.36066
Spot 16_mz109_162_G,2,491.52,552,54.9,55.2,0.1,55.1,3276.8
Spot 16_mz109_162_R,2,531.372973,552,54.9,55.2,0.05,55.1,5313.72973
Spot 16_mz109_163_G,2,26714.25085,552,54.9,55.2,0.079357798,55.1,192164.8814
Spot 16_mz109_163_R,2,11936.91429,552,54.9,55.2,0.138709677,55.1,65536
Spot 16_mz109_164_R,2,12315.00659,551,54.9,55.2,0.150943396,55,77778.98901
Spot 9_mz 55_14_G,2,739421.5307,391,38.9,39.1,0.050053996,39,7175417.953
Spot 9_mz 55_15_G,2,907009.0741,391,38.9,39.1,0.050061738,39,8918853.818
Spot 9_mz 55_56_G,2,205268.1143,391,38.9,39.1,0.050076336,39,1842497.829
Spot 9_mz 55_68_B,2,656240.3343,391,38.9,39.1,0.050039203,39,6242548.537
Spot 9_mz 55_68_G,2,672611.3882,391,38.9,39.1,0.050053062,39,6363738.353
Spot 9_mz 55_68_R,2,574403.7647,391,38.9,39.1,0.050035051,39,5503096.471
Spot 10_106_9_1_B,2,313684.1763,391,38.9,39.1,0.050201318,39,3046868.61
Spot 10_106_9_1_G,2,356098.7927,391,38.9,39.1,0.050207756,39,3455534.545
Spot 10_106_9_1_R,2,591202.3365,391,38.9,39.1,0.050131044,39,5770288.762
Spot 15_23_12_B,2,384393.8462,391,38.9,39.1,0.05,39,3601959.385
Spot 15_23_15_R,2,375544.6857,391,38.9,39.1,0.050043659,39,3577173.333
Spot 15_23_17_G,2,276013.9034,391,38.9,39.1,0.050096339,39,2644038.621
Spot 15_23_17_R,2,338914.7429,391,38.9,39.1,0.050098135,39,3186297.905
Spot 15_23_23_R,2,510225.0667,391,38.9,39.1,0.050083565,39,4909738.667
Spot 15_23_53_B,2,302187.6068,391,38.9,39.1,0.050058731,39,2840263.593
Spot 15_23_54_B,2,108490.5739,391,38.9,39.1,0.05,39,990163.4783
Spot 15_23_54_G,2,166024.5333,391,38.9,39.1,0.05003199,39,1553004.606
Spot 15_23_54_R,2,475604.1143,391,38.9,39.1,0.050077399,39,4543049.143
Spot 15_23_69_B,2,399523.84,391,38.9,39.1,0.050064405,39,3820748.8
Spot 15_23_108_B,2,617245.6421,391,38.9,39.1,0.050043738,39,5919797.895
Spot 15_23_108_G,2,286240.4683,391,38.9,39.1,0.050031162,39,2566293.854
Spot 15_23_109_B,2,204085.8256,391,38.9,39.1,0.050089928,39,1871977.026
Spot 15_23_109_G,2,539460.0329,391,38.9,39.1,0.050069723,39,5157593.425
Spot 15_23_109_R,2,659619.84,391,38.9,39.1,0.050068646,39,6373376
Spot 15_23_111_B,2,191618.3273,391,38.9,39.1,0.05,39,1756066.909
Spot 15_23_111_G,2,497167.2511,391,38.9,39.1,0.050044261,39,4729747.064
Spot 15_23_111_R,2,385443.1256,391,38.9,39.1,0.050063748,39,3590763.163
Spot 15_23_133_R,2,232463.7538,391,38.9,39.1,0.050058445,39,2158907.077
Spot 16_mz23_1_B,2,26667.29106,391,38.9,39.1,0.05,39,252553.3659
Spot 16_mz23_1_G,2,170876.4968,391,38.9,39.1,0.05,39,1634260.884
Spot 16_mz23_1_R,2,200219.9273,391,38.9,39.1,0.05,39,1792558.545
Spot 16_mz23_2_B,2,145255.1642,391,38.9,39.1,0.050073421,39,1334195.582
Spot 16_mz23_2_G,2,306091.6706,391,38.9,39.1,0.05016129,39,2997308.235
Spot 16_mz23_2_R,2,40046.99847,391,38.9,39.1,0.05,39,385711.8779
Spot 16_mz23_62_B,2,785240.4364,391,38.9,39.1,0.050038551,39,7733248
Spot 16_mz109_158_R,2,315930.3314,391,38.9,39.1,0.050108932,39,3014656
Spot 16_mz109_159_B,2,45838.38202,391,38.9,39.1,0.05,39,426352.1798
